Standard deviation,Mean,Peak-to-peak factor,RMS,Crest factor,Kurtosis,Skewness,Fault type,peak_frequency,peak_amplitude,rms_low_frequency,rms_mid_frequency,rms_high_frequency,rms_overall
0.08942570506522454,0.031092806060606056,0.48877636363636356,0.09467692071003886,3.187817316081396,-0.24580279311369013,0.27544697041038957,B007,,,,,,
0.09605119070593318,0.030805683333333337,0.60568,0.10087031952790254,3.621463514023407,-0.2024587117814307,0.07111254525044101,B007,,,,,,
0.09343458265804831,0.029644009090909088,0.5249363636363635,0.0980244281363863,2.9594849334717352,-0.2804269330796436,-0.18244763053517474,B007,,,,,,
0.08563134547136553,0.029067366666666667,0.5541109090909091,0.09043029985668963,3.1284968593408973,-0.04658129247538012,-0.006462159546595812,B007,,,,,,
0.0949353009427376,0.029349181818181823,0.601570909090909,0.09936843481953839,3.4053433263608315,-0.042433569071155475,-0.04302529450758475,B007,,,,,,
0.08169147588652012,0.027692875757575758,0.47747636363636364,0.08625771038140546,3.308415704225348,-0.3316537968976281,0.08588265868512829,B007,,,,,,
0.09410481272657462,0.026684778787878793,0.5448654545454545,0.09781509698028065,2.9553162485012137,-0.2480546115238691,0.05718017019104211,B007,,,,,,
0.08515943915142636,0.026184668181818176,0.5105545454545455,0.08909414640916322,3.325307738904203,-0.12228990723516331,0.10766956235645153,B007,,,,,,
0.08376807469942517,0.024937730303030304,0.5163072727272727,0.08740126275698282,3.1852046561955123,-0.18424218465651787,0.03219116888975485,B007,,,,,,
0.07964259352969937,0.024960501515151515,0.477270909090909,0.08346238278425072,3.222289982964022,-0.05579806728317882,0.22632476986764277,B007,,,,,,
0.08883906815663833,0.025010837878787877,0.5321272727272727,0.09229258931430434,2.996359948685037,-0.23196717658917043,-0.01402355588544293,B007,,,,,,
0.08711499582802304,0.02453743636363636,0.48343454545454545,0.09050474176205342,2.8081100258310543,-0.3943122008774207,-0.12385672334007662,B007,,,,,,
0.08932484837189007,0.026995528787878788,0.5319218181818182,0.09331498867383711,2.98334611670978,-0.18048905615723188,-0.05998669332945964,B007,,,,,,
0.08592188063194696,0.026399539393939388,0.5571927272727273,0.08988606817267457,3.2160105712847753,0.2960982598311772,-0.19375456169726699,B007,,,,,,
0.08828364952689324,0.0268162696969697,0.5795872727272726,0.09226654374283201,3.133037542408247,0.09440463338291583,-0.19478636028464702,B007,,,,,,
0.08862706329514351,0.026217883333333334,0.5528781818181818,0.09242366447399525,2.8387259479337663,-0.30389448390984297,-0.09148688148594476,B007,,,,,,
0.08480032161754028,0.028222777272727272,0.5832854545454544,0.08937348434196937,3.6298543092650193,0.037067575452577106,0.15603775936015704,B007,,,,,,
0.09067880053035164,0.02933565606060606,0.606090909090909,0.09530595774729655,3.5138507288166734,-0.0009420871299905542,-0.01160811579120878,B007,,,,,,
0.08473236925021761,0.02883828484848485,0.5181563636363636,0.08950542481748006,2.7591217419498135,-0.053408084096700836,-0.21644986562916382,B007,,,,,,
0.08712834356743539,0.027900384848484845,0.5378799999999999,0.09148650024729672,3.3057236870095177,-0.0070889931206203904,-0.027137346323160203,B007,,,,,,
0.08131309449905981,0.02832088181818182,0.44994545454545454,0.08610395858479708,3.0542360944163547,-0.12011459506921218,0.044944765099102446,B007,,,,,,
0.08646887785296106,0.028262156060606062,0.5025418181818182,0.09097041443427831,3.378680881156726,-0.16372764074166613,0.12194335996828945,B007,,,,,,
0.0889382957181233,0.029168210606060604,0.5228818181818181,0.09359917176558699,3.0862355452518817,-0.22138270007926142,-0.17162889825069,B007,,,,,,
0.08856833390962496,0.02957552424242424,0.521649090909091,0.09337591448409512,3.223431981939812,-0.207227943689404,0.1880121200329108,B007,,,,,,
0.08612794536297108,0.031321887878787875,0.4778872727272727,0.09164651456950391,2.743981752253613,-0.40733358544912956,-0.07567434972190752,B007,,,,,,
0.08770456720850926,0.03080927878787879,0.51302,0.09295860782445677,3.2600042280939303,-0.26004283198151734,0.09702838355396459,B007,,,,,,
0.08665924691183435,0.029636475757575755,0.45980727272727273,0.0915868209441492,2.985800764574625,-0.3685806055427192,0.08306110995344353,B007,,,,,,
0.08775565730223905,0.028901804545454546,0.5019254545454546,0.09239247639570919,3.182136316882058,-0.2743355719059024,0.06781061620932752,B007,,,,,,
0.0981101509045996,0.030494762121212122,0.768810909090909,0.10274011985272656,3.9095110745383934,0.5919986617332382,0.09848094041364408,B007,,,,,,
0.08943323703000926,0.029628086363636362,0.5610963636363636,0.0942132017672519,3.1359048500815443,-0.01621873105543914,-0.09245752962979552,B007,,,,,,
0.09296679464896103,0.02829605606060606,0.5824636363636363,0.09717762960623731,3.1057840008618145,0.17006722653190653,0.00689636884571487,B007,,,,,,
0.08516020976534762,0.028823560606060603,0.46042363636363637,0.08990583392243941,2.9433624382344696,-0.2669813902139446,0.02029589326307389,B007,,,,,,
0.08331111638438858,0.029839190909090915,0.4622727272727273,0.08849361235322194,2.8626411309135724,-0.22976944442942138,0.1517662932282588,B007,,,,,,
0.08806696719813961,0.030360703030303023,0.5232927272727272,0.09315343793962974,3.1693750477520517,-0.09810400832768318,-0.16109451171051764,B007,,,,,,
0.09036479080016108,0.029512860606060603,0.5602745454545455,0.09506210789536303,3.2073194273174503,-0.2320235558153172,-0.05205786545321312,B007,,,,,,
0.08601708504083537,0.030137784848484846,0.5602745454545455,0.09114397947476216,3.3451967668250755,-0.10660066027181703,-0.12014669473628982,B007,,,,,,
0.08277555571430345,0.031472212121212116,0.48672181818181814,0.08855672057847627,2.8791613921965986,-0.33392577260367906,-0.12037574691943374,B007,,,,,,
0.09113588250045424,0.029127975757575756,0.5652054545454546,0.09567752113673578,3.23607882312829,-0.2317558113390672,-0.13999892388953447,B007,,,,,,
0.09239041025041023,0.02784354242424243,0.4891872727272727,0.09649482245680178,2.7913508956554685,-0.5261574199505135,-0.07742317773704911,B007,,,,,,
0.08523909943822394,0.02856588636363636,0.6036254545454545,0.08989835335966735,3.720646569151327,0.00896049801902521,-0.04038733685270342,B007,,,,,,
0.08521173025437101,0.029529125757575752,0.47234,0.09018319267441363,2.8773553387704798,-0.28421649193170184,0.04370584768492139,B007,,,,,,
0.0855524614837504,0.028369163636363635,0.5226763636363636,0.09013341839381979,3.0635796801183197,0.12935818868498927,0.11269028919199327,B007,,,,,,
0.08321825815723745,0.02756823333333333,0.5341818181818181,0.08766576287152088,3.1451274815697796,-0.14813514357440338,-0.029156619868094435,B007,,,,,,
0.0918081301769894,0.02853181515151515,0.5530836363636363,0.09613946766253317,2.7375570005349665,-0.14067310600380623,-0.2780507213332487,B007,,,,,,
0.08252823043202942,0.029928392424242424,0.5615072727272727,0.0877873424323894,3.540974343905383,0.022617402828173816,0.1390842864233019,B007,,,,,,
0.0847542105092247,0.028259930303030305,0.53562,0.08934147894328873,2.973453432994495,-0.06909419279483053,-0.00737883544270363,B007,,,,,,
0.0919587989080397,0.029650172727272727,0.5393181818181818,0.09662066776506148,3.089664576437577,-0.21859937280385333,0.03159022318670784,B007,,,,,,
0.08504851041922744,0.02973064242424242,0.49699454545454547,0.09009528413567273,3.126447566267821,-0.015879854171749752,0.11372397549214629,B007,,,,,,
0.09037575047671208,0.029738346969696967,0.5744509090909091,0.09514276406915562,3.541472205921428,0.12100635547425354,0.21351804321703383,B007,,,,,,
0.08139033174388695,0.03014942727272727,0.5191836363636364,0.08679501175904893,3.3636830409262704,0.06935569144331488,0.09437125664963918,B007,,,,,,
0.08113463222922143,0.02946646212121212,0.5389072727272727,0.08631975982885867,3.470268312453992,0.09458469702375227,-0.039381865264485845,B007,,,,,,
0.08749003857762717,0.028891531818181816,0.5313054545454545,0.09213700375590528,3.4986831422496856,-0.11053461086465788,0.015836411383551546,B007,,,,,,
0.1011400070262776,0.03080790909090909,0.6393745454545454,0.10572808654198372,3.1227790584704156,0.08619700586879908,-0.08348107380269411,B007,,,,,,
0.09259178934235081,0.03129021363636363,0.5802036363636363,0.09773595511902233,2.970322153947726,-0.2345323506896797,-0.18535733924887882,B007,,,,,,
0.08968901393917886,0.031606442424242424,0.5430163636363636,0.09509514406161428,3.439540889193159,-0.08635227583597471,0.07929711323523213,B007,,,,,,
0.0861895484213765,0.030659468181818177,0.5775327272727273,0.09148027790880789,3.602405878539218,-0.0064200793845476944,0.0349210227103012,B007,,,,,,
0.0819424381471096,0.03247380303030303,0.4729563636363636,0.08814256096088768,3.2772940536328807,-0.2524502002333455,0.05889286225420917,B007,,,,,,
0.08650676553252314,0.03281879545454545,0.4918581818181818,0.09252293671293743,3.122134912398414,-0.26072900022982815,0.00886068962681292,B007,,,,,,
0.07874401415802279,0.030289307575757575,0.4070054545454545,0.08436860742680147,2.6665454620418436,-0.44224708219095366,-0.17648561332571946,B007,,,,,,
0.08475214723151935,0.02961147878787879,0.5323327272727273,0.08977620027801425,3.480837489987783,-0.04557960970671182,-0.20864605571636893,B007,,,,,,
0.08595400666702621,0.030219795454545454,0.52884,0.09111162000222446,3.303540306752975,0.18263754590390402,0.025388217130310572,B007,,,,,,
0.08471992894220523,0.028937587878787873,0.5144581818181818,0.08952569660279039,3.417139768698354,-0.1581810733536071,-0.18084222502080505,B007,,,,,,
0.08263702022064856,0.028028109090909088,0.5218545454545455,0.08726082746662318,3.6635828699831148,0.031185195415260658,0.11351006444050245,B007,,,,,,
0.0878658660523942,0.026610986363636364,0.5117872727272728,0.09180716209742526,3.1464766398349684,-0.14303880096145472,-0.09028419068520319,B007,,,,,,
0.09363382614909807,0.027737733333333334,0.4947345454545454,0.09765590227830898,2.669800924462186,-0.31070278416643493,-0.16990570164871202,B007,,,,,,
0.08689953235344258,0.029879939393939393,0.5146636363636363,0.09189308734302329,3.181543102262685,-0.11920257273446255,0.023121096575157252,B007,,,,,,
0.08067170647276653,0.02922214242424243,0.4871327272727273,0.08580126941421617,3.000358237262768,-0.09658429996241935,-0.15580802464018348,B007,,,,,,
0.088410619419662,0.02826831969696969,0.49021454545454546,0.09281990909637006,2.8066862613050305,-0.18113564126261172,0.04500391773407824,B007,,,,,,
0.08703557831469266,0.02958939242424242,0.5403454545454545,0.09192781970986157,3.0730632021037128,-0.014207802732913333,-0.055769224046533894,B007,,,,,,
0.09024234102586817,0.028881601515151515,0.5163072727272727,0.09475139587314316,2.972813004204218,-0.5060559798316175,0.08476700012937483,B007,,,,,,
0.09636045986830877,0.027754512121212115,0.5980781818181817,0.10027786978749825,3.5527099107025197,-0.1408253807585127,0.2632479688567359,B007,,,,,,
0.0852854190178579,0.027601790909090908,0.5169236363636364,0.0896407360436134,3.4975575859963484,-0.1435313306544237,0.1967428529002067,B007,,,,,,
0.0929517544707883,0.028575645454545454,0.5183618181818181,0.09724503160748932,3.2980044342938504,-0.18782603554693145,0.34495679800292,B007,,,,,,
0.0941709451535302,0.027366203030303026,0.5734236363636362,0.09806669148801217,3.270371831538235,-0.28192518306882297,0.031106443560390096,B007,,,,,,
0.09410159140078898,0.027083874242424238,0.5487690909090909,0.09792163064481972,3.1514255353043645,-0.38978232314463,0.017528070649188748,B007,,,,,,
0.08231573896390108,0.029041342424242427,0.46288909090909086,0.08728848979662328,2.9633606140964432,-0.3313001133236049,-9.839501847845757e-05,B007,,,,,,
0.09308806770942309,0.029860249999999998,0.5742454545454545,0.09776002700458218,3.612686846125867,0.02318133060538763,0.30196882611644027,B007,,,,,,
0.08695189933734886,0.02994277424242424,0.4871327272727273,0.09196304979558494,2.9177331217273133,-0.4323260822070383,0.13062692922430566,B007,,,,,,
0.09034510136019176,0.03129004242424242,0.5629454545454544,0.09561016731861845,3.244805153436337,-0.24940238956753946,0.12015717013120325,B007,,,,,,
0.08723821048741676,0.030448363636363638,0.56726,0.09239917866073845,3.1129753294937443,0.2419160145185164,-0.3356144204482229,B007,,,,,,
0.08696643557043794,0.03014531818181818,0.5541109090909091,0.0920429308752725,2.823682357010022,0.18684308817632234,-0.22704412040860775,B007,,,,,,
0.0890211074173108,0.029856140909090906,0.5019254545454545,0.0938943380390313,3.078721800396302,-0.1752787593580476,0.02663941428392158,B007,,,,,,
0.07478373426541349,0.02905075909090909,0.4690527272727273,0.08022813418270437,3.5237695283009627,-0.31146711020116413,0.17823942836995257,B007,,,,,,
0.09173941276910585,0.028853865151515154,0.6447163636363636,0.09616998174795606,3.5399630490770813,0.030413132102296903,-0.2335255843793362,B007,,,,,,
0.09080451019575585,0.028362143939393937,0.5894490909090908,0.09513080616041276,3.1466912224259223,0.11469649283279937,-0.06784403361145717,B007,,,,,,
0.09667977978235996,0.0294704,0.5894490909090908,0.10107167899528344,2.9617324625748216,-0.1306670096890632,-0.1225143088383239,B007,,,,,,
0.09160801288416,0.031359896969696974,0.5136363636363637,0.09682701669748188,2.783896197881865,-0.2986039436431849,-0.12887196527876268,B007,,,,,,
0.09454287187120267,0.02907832424242424,0.5551381818181818,0.09891361666829397,3.0637384897340785,-0.09000001137798108,-0.04993785044454216,B007,,,,,,
0.08388342739272078,0.02925963787878788,0.5534945454545455,0.08884005740626048,2.913918955375244,0.08022922391566167,-0.29168239380320976,B007,,,,,,
0.0982808988814687,0.029642125757575754,0.5608909090909091,0.10265374179433212,3.0101546320905523,-0.2370355296543316,-0.05668612422071054,B007,,,,,,
0.08349341772331643,0.0312869606060606,0.4743945454545455,0.08916291105098238,3.037014917046132,-0.44821361926366077,0.04472048033870306,B007,,,,,,
0.08242294139304956,0.02993917878787879,0.565,0.08769205034878963,3.5284218378275853,-0.09668225010107712,-0.07443753755786431,B007,,,,,,
0.08118530375362217,0.03000732121212121,0.56274,0.08655341051567705,4.453120044332805,0.28599528452882605,0.19005773702832152,B007,,,,,,
0.08347646001300953,0.029711637878787882,0.4199490909090908,0.08860643769920898,2.8705896984164383,-0.6335150165897563,0.04066096722524189,B007,,,,,,
0.08155485634251355,0.030185895454545454,0.5255527272727273,0.08696196224465483,3.272172546589883,-0.224446571145974,-0.057699572911620846,B007,,,,,,
0.07720936803093781,0.0313080196969697,0.47090181818181814,0.08331553642078196,3.040554804400993,0.0004041862572239374,-0.05864514620572651,B007,,,,,,
0.08196778298551854,0.03292751515151515,0.5389072727272728,0.08833424421827768,3.256227142506613,-0.09199144813808768,-0.022871427122182566,B007,,,,,,
0.08425207013235142,0.0339494803030303,0.5177454545454545,0.09083489711797171,3.318128029477183,0.14813225155374887,0.16437141946363354,B007,,,,,,
0.08755694240657258,0.03275527575757576,0.5280181818181818,0.09348329398102476,3.3933530224791597,-0.3303808848904488,0.11872507150524934,B007,,,,,,
0.0883885151147279,0.03280441363636363,0.5502072727272727,0.09427968581943896,3.46711148830308,-0.06324630426296096,0.12504872794133337,B007,,,,,,
0.09046423677885454,0.031640856060606064,0.6212945454545454,0.09583799824823477,3.419311817753204,0.06998075115486779,0.10658646490407578,B007,,,,,,
0.09071622668200784,0.031728174242424245,0.5797927272727272,0.09610468679611345,2.9779836068281726,0.003586100749480625,-0.11096860280770449,B007,,,,,,
0.08975866803569978,0.0322291409090909,0.5158963636363636,0.09536947106533092,3.3176235168931214,-0.31167789732506446,0.20037881873875926,B007,,,,,,
0.0902795452773926,0.030659981818181817,0.5302781818181819,0.09534375061106008,2.9845117653839863,-0.20367498802853978,0.0012967601771427088,B007,,,,,,
0.08601020164456351,0.030523696969696968,0.4982272727272727,0.09126582527779148,2.870236966106624,-0.11737153891881702,-0.02499988770003213,B007,,,,,,
0.0875555310396524,0.030400937878787875,0.5271963636363637,0.09268326731155659,3.138901387514652,-0.005308299601911148,0.023271443681471073,B007,,,,,,
0.07658662859008472,0.03138763333333333,0.45652000000000004,0.08276892656705993,3.462761966314476,-0.006221350744948673,0.16189314877238709,B007,,,,,,
0.08365307237761825,0.03160935303030303,0.5471254545454545,0.08942587834183886,3.526638296659332,-0.1584629678822007,0.14790690177506632,B007,,,,,,
0.09226562601902133,0.03234419545454545,0.5043909090909091,0.09777061278463865,3.2256392620490706,-0.13230360232428717,0.1576078118496368,B007,,,,,,
0.08081050160975259,0.03164239696969697,0.4544654545454545,0.08678466717345704,3.0989345095080902,-0.2149769381114126,0.12536537057891517,B007,,,,,,
0.08682912523882023,0.03169461666666667,0.5384963636363636,0.09243292549403417,2.9384649207975078,0.08878614837745102,-0.13591659130239994,B007,,,,,,
0.09403925906329796,0.0314605696969697,0.5598636363636363,0.09916223923869386,2.954533742556506,-0.06600842354929437,-0.16842939126102432,B007,,,,,,
0.08877475122121643,0.031977116666666666,0.5068563636363637,0.09435831942495838,2.854553904016057,-0.31751317543370083,-0.1492660906540103,B007,,,,,,
0.08933020174033506,0.031178240909090913,0.5126090909090909,0.09461483841953264,2.9076161938130305,-0.24794616151190585,-0.14864465719492864,B007,,,,,,
0.0866428927466838,0.03262549696969697,0.5403454545454546,0.09258193082903951,3.5661975462051383,0.19835427260791594,0.04479661016679888,B007,,,,,,
0.08239085184461642,0.03175745151515152,0.5781490909090908,0.08829942352257307,3.8043077566900183,0.2699620491379582,-0.00265276552982745,B007,,,,,,
0.08622718987270173,0.03216750454545454,0.493090909090909,0.0920319326213722,3.018240925107325,-0.41627461686248957,0.08103327908637056,B007,,,,,,
0.08710405194184985,0.0325765303030303,0.5473309090909091,0.09299648483288347,3.4221625847578085,-0.23097533154329497,0.13178692713078444,B007,,,,,,
0.09080284343067281,0.033176115151515154,0.5502072727272727,0.09667373475583672,3.3217445809505817,-0.029533376495681996,0.10198386383472191,B007,,,,,,
0.08415029711317036,0.032220409090909084,0.4809690909090909,0.09010786461913514,3.021126667221709,-0.2341554862080839,-0.17823121984297563,B007,,,,,,
0.0823574523719953,0.0308476303030303,0.5245254545454545,0.087945018372378,3.3430597887940916,-0.1360847592458998,-0.09248513129422227,B007,,,,,,
0.08417858107849796,0.031728516666666665,0.47583272727272724,0.0899596147293673,3.3115870027380025,-0.08622668703397851,0.0679874668038938,B007,,,,,,
0.0832705410920103,0.03229591363636363,0.4622727272727273,0.08931410331724568,3.2182029311759206,-0.28163544509395155,0.3015887372444613,B007,,,,,,
0.08330183951068627,0.0323858,0.5512345454545454,0.08937581612217105,3.6826313436765807,-0.16615683852829966,0.08536727944027554,B007,,,,,,
0.08706677489984603,0.02986555757575757,0.4828181818181818,0.09204659048966099,3.1338279917123333,-0.3849650359159118,0.3452689372908801,B007,,,,,,
0.08943973778064056,0.03024462121212121,0.5479472727272727,0.09441506133310741,2.989931282876332,-0.10387411256143242,-0.06530843098705603,B007,,,,,,
0.08378130395086064,0.03136794393939394,0.5269909090909091,0.08946091212754013,3.1991422288447358,-0.22421479982153691,0.03458035873907513,B007,,,,,,
0.0934628956314616,0.031022951515151515,0.6517018181818182,0.09847708556069745,3.730337115290696,0.43479863712797595,-0.06260749570958639,B007,,,,,,
0.09255879578939477,0.030367551515151518,0.5195945454545454,0.0974131349614017,2.7270729699643446,-0.11135767028764576,-0.24622331007112366,B007,,,,,,
0.08730665707189156,0.031044181818181815,0.5091163636363636,0.092661715901602,2.7915225852492624,-0.15948629598001585,-0.05261401599082358,B007,,,,,,
0.08297824885385283,0.031039045454545455,0.5080890909090909,0.08859352191656716,3.163210965514111,-0.12688939183834247,-0.11550273244908359,B007,,,,,,
0.08450479623340865,0.03258303636363636,0.5210327272727272,0.09056884036534843,3.255283732660813,-0.16035720637638828,-0.010111906461977727,B007,,,,,,
0.08144556737608728,0.03224643333333333,0.4556981818181818,0.08759687727273092,2.999837115405556,-0.3223905170285444,0.130280713719935,B007,,,,,,
0.08713542236613044,0.034622686363636364,0.5902709090909091,0.093761997856054,3.232071217282489,-0.009224049068220275,-0.028402962446979773,B007,,,,,,
0.0869692361445107,0.03351802575757575,0.47316181818181813,0.09320464626962101,2.797304947948689,-0.2964608469752883,-0.19474272439728196,B007,,,,,,
0.09287909099628011,0.03226526666666666,0.5331545454545454,0.09832381693855456,2.9859962173561803,-0.45307625421256503,-0.1604958394477302,B007,,,,,,
0.08475221457391251,0.03365859090909091,0.5875999999999999,0.0911912200662325,3.046066773235371,0.09047706704886593,-0.13854182201714532,B007,,,,,,
0.08937331293024034,0.03231714393939394,0.5161018181818182,0.0950367658147423,2.922811430641682,-0.1974758786336186,0.03853841381228857,B007,,,,,,
0.08992897950807259,0.03289481363636364,0.5259636363636363,0.09575641033129027,3.6024552364141824,-0.16131615825298962,0.15827740874582716,B007,,,,,,
0.0858974993643306,0.03203430151515151,0.50624,0.09167647937507643,3.0008093486891387,-0.08842853105239223,-0.0702101191186395,B007,,,,,,
0.08660284374720491,0.03214593181818182,0.45015090909090905,0.09237647686268396,2.784573515305823,-0.46980663451135385,0.11027368788603187,B007,,,,,,
0.08696492861056618,0.03223958484848485,0.5173345454545455,0.09274852904193966,3.198717723083355,-0.3225990013688431,-0.05022186529886281,B007,,,,,,
0.08987762284824075,0.030630190909090905,0.5812309090909091,0.09495365018775193,3.245602644789853,-0.03844800697670481,-0.09975962363933874,B007,,,,,,
0.08791284574087319,0.03140903484848485,0.5639727272727273,0.09335521365393526,2.90063168740524,0.13472629553270377,-0.19838324416699013,B007,,,,,,
0.09041440347241902,0.03269432424242424,0.6251981818181818,0.0961440751837686,3.453302190695963,0.2297798477491848,-0.05542191497967928,B007,,,,,,
0.08066704812683045,0.03245291515151515,0.4729563636363636,0.08695035569408456,3.152101695830207,-0.10499206555201424,0.1783742461081399,B007,,,,,,
0.08659602364276353,0.032675833333333335,0.5255527272727273,0.09255582852941159,3.152102457304957,-0.11176555960869239,-0.021243236911820042,B007,,,,,,
0.08632692800090515,0.03366715151515152,0.553289090909091,0.09265967617695213,3.4479056193948265,0.1323070996466038,0.0601985099596376,B007,,,,,,
0.08762764453988191,0.03389657575757576,0.5232927272727272,0.09395521239237857,3.4003628968192703,-0.28650681991352656,0.1333587280479877,B007,,,,,,
0.09308545250368716,0.03406847272727273,0.5643836363636363,0.09912397440470758,3.0717456416797577,-0.0581171952945736,-0.06556714775376069,B007,,,,,,
0.08298942019187559,0.03506167424242424,0.5195945454545454,0.09009198002300517,3.167611185407316,-0.044092771020422195,0.12500074338556397,B007,,,,,,
0.0961442900983159,0.033856340909090905,0.5954072727272727,0.10193123337947847,2.9166009025510364,0.04674173087026823,0.0015698697248925151,B007,,,,,,
0.08968415729015249,0.032886424242424245,0.5906818181818181,0.09552363565263584,3.062773634278018,0.19398152486336961,-0.004589051136287511,B007,,,,,,
0.08568612526260856,0.0331345106060606,0.5561654545454545,0.09186951537709659,3.184595799013117,0.2557203934109742,-0.03979729412800057,B007,,,,,,
0.08462682798656616,0.033135195454545456,0.5060345454545454,0.0908825681463656,3.140056112595404,-0.15360316673964114,0.08194863554385244,B007,,,,,,
0.09119968854803488,0.03137479242424242,0.5693145454545454,0.09644563645351129,3.2486506734724845,0.0042138579947890165,-0.035328192399960476,B007,,,,,,
0.08643460430659806,0.03055605606060606,0.5389072727272728,0.09167667851540587,3.4176432533551058,-0.05290361355251871,-0.05025300372088403,B007,,,,,,
0.08734842502482872,0.030747128787878785,0.5099381818181818,0.09260201554510857,3.099500570375663,-0.38681038322714434,-0.09790804285153284,B007,,,,,,
0.0851333030911764,0.03251523636363636,0.5232927272727272,0.0911313332010305,3.205882690115851,-0.1169176900947253,-0.1986028270725085,B007,,,,,,
0.09266658583168876,0.03200005909090909,0.6171854545454545,0.09803621734605744,3.5626907762039774,-0.05747695655640417,0.11519143535941505,B007,,,,,,
0.08769517137904981,0.03134157727272727,0.5613018181818181,0.09312753378643317,3.7504775770579823,-0.08694322035308222,0.1377176645609931,B007,,,,,,
0.08538895204329615,0.03132394242424242,0.5091163636363636,0.09095307856279294,3.20313012003669,-0.15591768074104007,-0.07087604025911404,B007,,,,,,
0.08600819682289196,0.03268627727272727,0.50624,0.09200979644948103,2.8671255294916405,-0.14754341899477552,-0.07213728255823831,B007,,,,,,
